store_and_fwd_flag,mta_tax,total_amount,extra,ratecodeid,fare_amount,trip_distance,lpep_dropoff_datetime,pickup_longitude,pickup_latitude,vendorid,dropoff_longitude,passenger_count,tolls_amount,trip_type,payment_type,dropoff_latitude,lpep_pickup_datetime,improvement_surcharge,tip_amount
N,0.5,16.64,0.5,1,11.5,3.47,2016-01-01T01:36:44.000,-73.992668151855469,40.702560424804688,2,-73.962730407714844,1,0,1,1,40.712608337402344,2016-01-01T01:27:57.000,0.3,3.84
N,0.5,16.3,0.5,1,15,3.86,2016-01-01T01:35:48.000,-73.957748413085937,40.729793548583984,2,-73.988967895507813,2,0,1,2,40.718845367431641,2016-01-01T01:21:22.000,0.3,0
N,0.5,21.96,0.5,1,17,4.52,2016-01-01T01:36:48.000,-73.953018188476563,40.676250457763672,2,-73.989395141601562,1,0,1,1,40.723068237304688,2016-01-01T01:18:30.000,0.3,3.66
N,0.5,5.04,0.5,1,3.5,0.45,2016-01-02T00:00:00.000,-73.966201782226563,40.80389404296875,2,-73.958549499511719,1,0,1,1,40.800979614257813,2016-01-01T01:34:12.000,0.3,0.24
N,0.5,12.96,0.5,1,9.5,1.96,2016-01-01T01:36:25.000,-73.965583801269531,40.683181762695312,2,-73.9842529296875,1,0,1,1,40.671722412109375,2016-01-01T01:26:04.000,0.3,2.16
N,0,27,0,5,27,0.00,2016-01-01T01:36:46.000,-73.957466125488281,40.804111480712891,2,-73.95745849609375,1,0,2,1,40.804134368896484,2016-01-01T01:36:43.000,0,0
N,0.5,21.8,0.5,1,20.5,6.59,2016-01-01T01:36:53.000,-73.932083129882812,40.587890625,2,-74.014495849609375,5,0,1,2,40.618137359619141,2016-01-01T01:22:22.000,0.3,0
N,0.5,16.8,0.5,1,15.5,3.78,2016-01-01T01:36:19.000,-73.961212158203125,40.709590911865234,2,-73.93328857421875,1,0,1,2,40.671619415283203,2016-01-01T01:16:03.000,0.3,0
N,0.5,11.8,0.5,1,10.5,2.33,2016-01-02T01:13:25.000,-73.927589416503906,40.763011932373047,2,-73.920654296875,5,0,1,2,40.738128662109375,2016-01-01T01:23:56.000,0.3,0
N,0.5,26.8,0.5,1,25.5,7.72,2016-01-01T01:33:23.000,-73.959136962890625,40.709003448486328,2,-73.948333740234375,5,0,1,2,40.784805297851563,2016-01-01T01:10:13.000,0.3,0
N,0.5,17.8,0.5,1,16.5,4.51,2016-01-01T01:36:29.000,-73.807571411132813,40.700309753417969,2,-73.745803833007813,1,0,1,2,40.730785369873047,2016-01-01T01:19:26.000,0.3,0
N,0.5,8.3,0.5,1,7,1.14,2016-01-01T01:36:26.000,-73.869720458984375,40.749088287353516,2,-73.8822021484375,3,0,1,2,40.755958557128906,2016-01-01T01:28:59.000,0.3,0
N,0.5,39.96,0.5,1,32,10.87,2016-01-01T01:37:01.000,-73.964790344238281,40.697296142578125,2,-73.941459655761719,1,0,1,1,40.795200347900391,2016-01-01T01:12:43.000,0.3,6.66
N,0.5,21.3,0.5,1,20,5.59,2016-01-01T01:35:18.000,-73.947586059570313,40.632820129394531,2,-73.944664001464844,1,0,1,2,40.705631256103516,2016-01-01T01:11:11.000,0.3,0
N,0.5,8.8,0.5,1,7.5,1.37,2016-01-01T01:36:34.000,-73.945091247558594,40.818550109863281,2,-73.95391845703125,1,0,1,2,40.801498413085938,2016-01-01T01:28:55.000,0.3,0
N,0.5,12.8,0.5,1,11.5,2.81,2016-01-01T01:36:40.000,-73.986381530761719,40.669025421142578,2,-74.019493103027344,1,0,1,1,40.640571594238281,2016-01-01T01:24:44.000,0.3,0
N,0.5,19.75,0.5,1,14.5,3.80,2016-01-01T01:36:49.000,-73.926483154296875,40.755043029785156,2,-73.947921752929687,1,0,1,1,40.774848937988281,2016-01-01T01:22:58.000,0.3,3.95
N,0.5,7.3,0.5,1,6,0.98,2016-01-01T01:36:14.000,-73.947288513183594,40.816905975341797,2,-73.95343017578125,1,0,1,2,40.817256927490234,2016-01-01T01:30:49.000,0.3,0
N,0.5,12.8,0.5,1,11.5,3.20,2016-01-01T01:36:44.000,-73.890953063964844,40.746566772460938,2,-73.8670654296875,6,0,1,2,40.767292022705078,2016-01-01T01:28:10.000,0.3,0
N,0.5,20.8,0.5,1,19.5,4.27,2016-01-01T01:36:15.000,-73.991661071777344,40.684898376464844,2,-73.927383422851563,1,0,1,2,40.671321868896484,2016-01-01T01:10:50.000,0.3,0
N,0.5,9.3,0.5,1,8,1.81,2016-01-01T01:36:02.000,-73.940383911132812,40.680183410644531,2,-73.937614440917969,1,0,1,2,40.701732635498047,2016-01-01T01:28:59.000,0.3,0
N,0.5,14.16,0.5,1,10.5,2.26,2016-01-01T01:36:56.000,-73.935699462890625,40.749950408935547,2,-73.905471801757812,1,0,1,1,40.759555816650391,2016-01-01T01:25:06.000,0.3,2.36
N,0.5,11.8,0.5,1,10.5,1.99,2016-01-01T01:36:28.000,-73.8927001953125,40.748264312744141,2,-73.925102233886719,1,0,1,2,40.744129180908203,2016-01-01T01:22:06.000,0.3,0
N,0.5,27.3,0.5,1,26,8.16,2016-01-01T01:36:13.000,-73.921112060546875,40.756446838378906,2,-73.942794799804687,1,0,1,2,40.815914154052734,2016-01-01T01:12:36.000,0.3,0
N,0.5,15,0.5,1,13.5,3.63,2016-01-01T01:36:51.000,-73.952842712402344,40.818130493164062,2,-73.946258544921875,1,0,1,1,40.781387329101563,2016-01-01T01:21:16.000,0.3,0.2
N,0.5,18.8,0.5,1,17.5,4.04,2016-01-01T01:36:10.000,-73.939300537109375,40.821121215820313,2,-73.903717041015625,1,0,1,2,40.861896514892578,2016-01-01T01:16:35.000,0.3,0
N,0,21.8,0.5,3,21,0.14,2016-01-01T01:36:50.000,-73.96453857421875,40.712329864501953,2,-73.962562561035156,1,0,1,2,40.712596893310547,2016-01-01T01:34:16.000,0.3,0
N,0.5,5.8,0.5,1,4.5,0.54,2016-01-01T01:36:24.000,-73.938552856445313,40.823955535888672,2,-73.942550659179688,1,0,1,2,40.817127227783203,2016-01-01T01:32:12.000,0.3,0
N,0.5,24.36,0.5,1,19,4.47,2016-01-01T01:36:51.000,-73.984375,40.671669006347656,2,-73.978889465332031,2,0,1,1,40.715961456298828,2016-01-01T01:13:38.000,0.3,4.06
N,0.5,7.8,0.5,1,6.5,1.08,2016-01-01T01:36:41.000,-73.930328369140625,40.675041198730469,2,-73.936149597167969,2,0,1,2,40.6884765625,2016-01-01T01:29:36.000,0.3,0
N,0.5,19.24,0.5,1,13.5,3.20,2016-01-01T01:37:02.000,-73.948440551757813,40.678501129150391,2,-73.9222412109375,1,0,1,1,40.701000213623047,2016-01-01T01:20:32.000,0.3,4.44
N,0.5,26.76,0.5,1,21,5.98,2016-01-01T01:36:50.000,-73.942329406738281,40.721012115478516,2,-73.919525146484375,1,0,1,1,40.766460418701172,2016-01-01T01:16:47.000,0.3,4.46
N,0.5,8.8,0.5,1,6.5,1.09,2016-01-01T01:37:09.000,-73.9525146484375,40.810764312744141,2,-73.941444396972656,1,0,1,1,40.819408416748047,2016-01-01T01:30:57.000,0.3,1
N,0.5,14.3,0.5,1,13,3.08,2016-01-01T01:36:44.000,-73.900665283203125,40.84820556640625,2,-73.904472351074219,1,0,1,2,40.812442779541016,2016-01-01T01:20:58.000,0.3,0
N,0.5,11.3,0.5,1,10,2.42,2016-01-01T01:36:48.000,-73.844268798828125,40.721408843994141,2,-73.836830139160156,1,0,1,2,40.694171905517578,2016-01-01T01:26:43.000,0.3,0
N,0.5,10.3,0.5,1,7,1.42,2016-01-01T01:37:14.000,-73.9425048828125,40.786457061767578,2,-73.956382751464844,1,0,1,1,40.771327972412109,2016-01-01T01:31:03.000,0.3,2
N,0.5,27.88,0.5,1,21,5.12,2016-01-01T01:37:02.000,-73.942024230957031,40.787166595458984,2,-73.939529418945313,1,0,1,1,40.843406677246094,2016-01-01T01:08:46.000,0.3,5.58
N,0.5,9.75,0.5,1,6.5,1.04,2016-01-01T01:37:15.000,-73.955886840820313,40.681110382080078,2,-73.948921203613281,1,0,1,1,40.671493530273437,2016-01-01T01:30:20.000,0.3,1.95
N,0.5,23.8,0.5,1,22.5,6.00,2016-01-01T01:36:40.000,-73.920364379882813,40.7681884765625,2,-73.859375,1,0,1,2,40.729297637939453,2016-01-01T01:11:05.000,0.3,0
N,0.5,7.54,0.5,1,4.5,0.64,2016-01-01T01:36:53.000,-73.913978576660156,40.824325561523438,2,-73.925674438476563,1,0,1,1,40.827960968017578,2016-01-01T01:33:08.000,0.3,1.74
N,0.5,11.8,0.5,1,10.5,1.64,2016-01-01T01:36:42.000,-73.876548767089844,40.74847412109375,2,-73.880531311035156,5,0,1,2,40.735736846923828,2016-01-01T01:22:58.000,0.3,0
N,0.5,5.8,0.5,1,4.5,0.62,2016-01-01T01:36:57.000,-73.925872802734375,40.756950378417969,2,-73.921249389648438,6,0,1,2,40.764320373535156,2016-01-01T01:34:05.000,0.3,0
N,0.5,10.14,0.5,1,6.5,1.50,2016-01-01T01:37:15.000,-73.844291687011719,40.721328735351562,2,-73.832023620605469,1,0,1,1,40.706169128417969,2016-01-01T01:31:20.000,0.3,2.34
N,0.5,7.56,0.5,1,5,0.65,2016-01-01T01:37:00.000,-73.986259460449219,40.674259185791016,2,-73.991889953613281,1,0,1,1,40.666774749755859,2016-01-01T01:32:42.000,0.3,1.26
N,0.5,7.8,0.5,1,6.5,1.11,2016-01-01T01:36:15.000,-73.958854675292969,40.698535919189453,2,-73.945838928222656,1,0,1,2,40.692703247070313,2016-01-01T01:29:19.000,0.3,0
N,0.5,12.3,0.5,1,11,2.40,2016-01-01T01:37:03.000,-73.965286254882813,40.714046478271484,2,-73.93701171875,1,0,1,2,40.694541931152344,2016-01-01T01:23:28.000,0.3,0
N,0,13.2,0,5,11,2.76,2016-01-01T01:37:04.000,-73.986740112304688,40.644950866699219,2,-73.960525512695312,1,0,2,1,40.652488708496094,2016-01-01T01:22:57.000,0,2.2
N,0,35,0,5,35,0.36,2016-01-01T01:37:20.000,-73.886550903320313,40.747390747070313,2,-73.8897705078125,1,0,2,2,40.748245239257813,2016-01-01T01:32:13.000,0,0
N,0.5,32.3,0.5,1,31,10.44,2016-01-01T01:37:04.000,-73.830482482910156,40.759391784667969,2,-73.782135009765625,2,0,1,1,40.705101013183594,2016-01-01T01:11:42.000,0.3,0
N,0.5,11.3,0.5,1,10,2.43,2016-01-01T01:37:30.000,-73.969512939453125,40.693096160888672,2,-73.973350524902344,1,0,1,2,40.673721313476563,2016-01-01T01:25:02.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.99,2016-01-01T01:36:53.000,-73.961082458496094,40.680515289306641,2,-73.949989318847656,1,0,1,2,40.680450439453125,2016-01-01T01:31:58.000,0.3,0
N,0.5,6.3,0.5,1,5,0.70,2016-01-01T01:37:05.000,-73.961784362792969,40.713184356689453,2,-73.968254089355469,1,0,1,2,40.707736968994141,2016-01-01T01:32:54.000,0.3,0
N,0.5,9.8,0.5,1,8.5,1.71,2016-01-01T01:37:16.000,-73.920707702636719,40.756816864013672,2,-73.915817260742188,1,0,1,2,40.775592803955078,2016-01-01T01:26:52.000,0.3,0
N,0.5,7.8,0.5,1,6.5,1.10,2016-01-01T01:37:30.000,-73.950454711914063,40.826663970947266,2,-73.9471435546875,1,0,1,2,40.815708160400391,2016-01-01T01:30:45.000,0.3,0
N,0.5,15.8,0.5,1,14.5,3.66,2016-01-02T00:00:00.000,-73.978141784667969,40.685031890869141,2,-73.998298645019531,1,0,1,2,40.726093292236328,2016-01-01T01:21:51.000,0.3,0
N,0.5,14.9,0.5,1,12,2.61,2016-01-01T01:37:39.000,-73.993080139160156,40.668952941894531,2,-73.958419799804687,1,0,1,1,40.680942535400391,2016-01-01T01:23:59.000,0.3,1.6
N,0.5,12.36,0.5,1,9,2.07,2016-01-01T01:37:27.000,-73.923538208007812,40.694038391113281,2,-73.957069396972656,1,0,1,1,40.688308715820313,2016-01-01T01:26:56.000,0.3,2.06
N,0.5,7.3,0.5,1,6,1.10,2016-01-01T01:36:49.000,-73.891288757324219,40.746913909912109,2,-73.875534057617187,1,0,1,2,40.752738952636719,2016-01-01T01:31:13.000,0.3,0
N,0.5,7.56,0.5,1,5,0.55,2016-01-01T01:37:28.000,-73.954330444335937,40.805877685546875,2,-73.952613830566406,6,0,1,1,40.799995422363281,2016-01-01T01:32:25.000,0.3,1.26
N,0.5,7.8,0.5,1,6.5,1.12,2016-01-01T01:37:24.000,-73.879890441894531,40.741054534912109,2,-73.880844116210938,1,0,1,2,40.754173278808594,2016-01-01T01:29:10.000,0.3,0
N,0.5,24.8,0.5,1,23.5,5.90,2016-01-01T01:36:50.000,-73.852279663085938,40.72662353515625,2,-73.912918090820312,1,0,1,2,40.763690948486328,2016-01-01T01:07:21.000,0.3,0
N,0.5,22.8,0.5,1,21.5,6.75,2016-01-01T01:37:25.000,-73.915138244628906,40.763801574707031,2,-73.854911804199219,1,0,1,1,40.731346130371094,2016-01-01T01:18:26.000,0.3,0
N,0.5,27.96,0.5,1,22,6.54,2016-01-01T01:37:35.000,-73.95428466796875,40.787376403808594,2,-73.956245422363281,1,0,1,1,40.732208251953125,2016-01-01T01:14:40.000,0.3,4.66
N,0.5,27.96,0.5,1,22,7.48,2016-01-01T01:37:22.000,-73.987174987792969,40.693592071533203,2,-74.029441833496094,1,0,1,1,40.634693145751953,2016-01-01T01:23:16.000,0.3,4.66
N,0.5,23.3,0.5,1,22,5.51,2016-01-01T01:37:18.000,-73.949600219726563,40.809581756591797,2,-73.911964416503906,1,0,1,2,40.782951354980469,2016-01-01T01:11:38.000,0.3,0
N,0.5,24.8,0.5,1,23.5,6.28,2016-01-01T01:36:25.000,-73.972610473632812,40.672561645507813,2,-73.879386901855469,2,0,1,2,40.648654937744141,2016-01-01T01:08:47.000,0.3,0
N,0.5,8.76,0.5,1,6,1.41,2016-01-01T01:37:27.000,-73.954139709472656,40.787387847900391,2,-73.954811096191406,1,0,1,1,40.774093627929688,2016-01-01T01:32:49.000,0.3,1.46
N,0.5,20.76,0.5,1,16,3.99,2016-01-01T01:37:25.000,-73.947685241699219,40.704246520996094,2,-73.940650939941406,1,0,1,1,40.751796722412109,2016-01-01T01:17:56.000,0.3,3.46
N,0.5,7.8,0.5,1,6.5,1.07,2016-01-01T01:37:23.000,-73.87359619140625,40.756626129150391,2,-73.867416381835938,2,0,1,2,40.742298126220703,2016-01-01T01:30:04.000,0.3,0
N,0.5,24.8,0.5,1,21.5,4.71,2016-01-01T01:37:09.000,-73.963584899902344,40.676410675048828,2,-73.913551330566406,1,0,1,1,40.701656341552734,2016-01-01T01:07:38.000,0.3,2
N,0.5,20.3,0.5,1,19,5.47,2016-01-01T01:36:57.000,-73.918998718261719,40.743019104003906,2,-73.897193908691406,1,0,1,2,40.714733123779297,2016-01-01T01:16:36.000,0.3,0
N,0.5,10.3,0.5,1,9,1.85,2016-01-01T01:37:15.000,-73.924324035644531,40.707355499267578,2,-73.946022033691406,1,0,1,2,40.714065551757813,2016-01-01T01:26:52.000,0.3,0
N,0.5,20.76,0.5,1,16,4.32,2016-01-01T01:37:38.000,-73.960662841796875,40.660816192626953,2,-73.958633422851563,1,0,1,1,40.716926574707031,2016-01-01T01:19:39.000,0.3,3.46
N,0.5,10.8,0.5,1,6.5,1.32,2016-01-01T01:37:27.000,-73.844444274902344,40.721401214599609,2,-73.851150512695312,1,0,1,1,40.731021881103516,2016-01-01T01:30:51.000,0.3,3
N,0.5,18.96,0.5,1,14.5,2.91,2016-01-01T01:37:36.000,-73.963142395019531,40.710273742675781,2,-73.995475769042969,3,0,1,1,40.726940155029297,2016-01-01T01:18:10.000,0.3,3.16
N,0.5,14.69,0.5,1,10,2.36,2016-01-01T01:37:26.000,-73.916664123535156,40.771148681640625,2,-73.897895812988281,1,0,1,1,40.746910095214844,2016-01-01T01:29:34.000,0.3,3.39
N,0.5,6.8,0.5,1,5.5,0.70,2016-01-01T01:36:21.000,-73.947944641113281,40.795604705810547,2,-73.957611083984375,1,0,1,1,40.801326751708984,2016-01-01T01:30:42.000,0.3,0
N,0.5,8.3,0.5,1,7,1.55,2016-01-01T01:37:44.000,-73.941368103027344,40.818630218505859,2,-73.936500549316406,1,0,1,1,40.803081512451172,2016-01-01T01:31:26.000,0.3,0
N,0.5,8.16,0.5,1,5.5,1.28,2016-01-01T01:37:46.000,-73.942420959472656,40.75390625,2,-73.933555603027344,6,0,1,1,40.767536163330078,2016-01-01T01:34:14.000,0.3,1.36
N,0.5,24.3,0.5,1,22,7.48,2016-01-01T01:37:32.000,-74.015449523925781,40.64654541015625,2,-73.951431274414063,1,0,1,1,40.714023590087891,2016-01-01T01:22:34.000,0.3,1
N,0.5,8.3,0.5,1,7,1.51,2016-01-01T01:37:41.000,-73.994522094726563,40.685298919677734,2,-74.010566711425781,1,0,1,2,40.674823760986328,2016-01-01T01:30:58.000,0.3,0
N,0.5,8.8,0.5,1,7.5,1.61,2016-01-01T01:37:15.000,-73.940414428710938,40.789188385009766,2,-73.948707580566406,1,0,1,2,40.803554534912109,2016-01-01T01:30:10.000,0.3,0
N,0.5,24.36,0.5,1,19,5.11,2016-01-01T01:36:55.000,-73.928581237792969,40.70465087890625,2,-73.980995178222656,1,0,1,1,40.686527252197266,2016-01-01T01:17:25.000,0.3,4.06
N,0.5,17.8,0.5,1,16.5,5.47,2016-01-01T01:37:27.000,-73.874298095703125,40.828208923339844,2,-73.856491088867188,1,0,1,2,40.895347595214844,2016-01-01T01:26:56.000,0.3,0
N,0.5,17.25,0.5,1,12.5,3.05,2016-01-01T01:37:45.000,-73.957626342773438,40.711528778076172,2,-73.956901550292969,1,0,1,1,40.745609283447266,2016-01-01T01:24:25.000,0.3,3.45
N,0.5,7.3,0.5,1,6,1.36,2016-01-02T01:29:36.000,-73.95947265625,40.801345825195312,2,-73.954948425292969,2,0,1,2,40.818233489990234,2016-01-01T01:32:19.000,0.3,0
N,0.5,18.36,0.5,1,14,3.46,2016-01-01T01:37:43.000,-73.928779602050781,40.773693084716797,2,-73.921989440917969,1,0,1,1,40.741092681884766,2016-01-01T01:22:33.000,0.3,3.06
N,0.5,12.8,0.5,1,11.5,3.21,2016-01-01T01:37:41.000,-73.807594299316406,40.700275421142578,2,-73.8006591796875,1,0,1,2,40.670738220214844,2016-01-01T01:26:58.000,0.3,0
N,0.5,12.3,0.5,1,11,2.17,2016-01-01T01:37:24.000,-73.926925659179688,40.819572448730469,2,-73.912940979003906,1,0,1,2,40.843673706054688,2016-01-01T01:22:59.000,0.3,0
N,0.5,6.3,0.5,1,5,0.82,2016-01-01T01:37:04.000,-73.945785522460938,40.750579833984375,2,-73.956787109375,1,0,1,2,40.747825622558594,2016-01-01T01:33:14.000,0.3,0
N,0.5,3.8,0.5,1,2.5,0.04,2016-01-01T01:37:43.000,-73.863876342773438,40.731868743896484,2,-73.865196228027344,2,0,1,2,40.731277465820313,2016-01-01T01:36:59.000,0.3,0
N,0.5,7.3,0.5,1,6,1.19,2016-01-01T01:37:08.000,-73.990615844726563,40.665401458740234,2,-73.999038696289062,1,0,1,2,40.675857543945313,2016-01-01T01:32:06.000,0.3,0
N,0.5,7.8,0.5,1,6.5,1.18,2016-01-01T01:37:43.000,-73.920600891113281,40.70172119140625,2,-73.904434204101563,2,0,1,1,40.702396392822266,2016-01-01T01:31:21.000,0.3,0
N,0.5,42.8,0.5,1,35.5,11.82,2016-01-01T01:37:41.000,-73.962730407714844,40.672771453857422,2,-73.949859619140625,1,0,1,1,40.779640197753906,2016-01-01T01:06:31.000,0.3,6
N,0.5,6.3,0.5,1,5,0.65,2016-01-01T01:35:31.000,-73.938934326171875,40.802207946777344,2,-73.937820434570313,1,0,1,2,40.808677673339844,2016-01-01T01:31:15.000,0.3,0
N,0.5,7.3,0.5,1,6,0.93,2016-01-01T01:37:07.000,-73.937568664550781,40.839057922363281,2,-73.947380065917969,1,0,1,2,40.830131530761719,2016-01-01T01:31:04.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.89,2016-01-01T01:36:41.000,-73.925086975097656,40.865123748779297,2,-73.933891296386719,1,0,1,2,40.856201171875,2016-01-01T01:31:54.000,0.3,0
N,0.5,17.8,0.5,1,16.5,4.72,2016-01-01T01:37:29.000,-73.921432495117187,40.766628265380859,2,-73.883049011230469,1,0,1,2,40.735408782958984,2016-01-01T01:23:43.000,0.3,0
N,0,15,0,5,15,0.00,2016-01-01T01:37:34.000,-73.924369812011719,40.827560424804688,2,-73.924385070800781,1,0,2,1,40.827541351318359,2016-01-01T01:37:33.000,0,0
N,0.5,5.8,0.5,1,4.5,0.64,2016-01-01T01:37:23.000,-73.892608642578125,40.678012847900391,2,-73.892463684082031,1,0,1,2,40.670097351074219,2016-01-01T01:34:15.000,0.3,0
N,0.5,9.75,0.5,1,6.5,1.37,2016-01-01T01:37:15.000,-73.933639526367188,40.710704803466797,2,-73.927894592285156,1,0,1,1,40.697853088378906,2016-01-01T01:31:31.000,0.3,1.95
N,0.5,10.56,0.5,1,7.5,1.38,2016-01-01T01:37:51.000,-73.955604553222656,40.724029541015625,2,-73.948455810546875,1,0,1,1,40.708419799804688,2016-01-01T01:30:01.000,0.3,1.76
N,0.5,19.3,0.5,1,18,4.11,2016-01-01T01:37:47.000,-73.954879760742187,40.707496643066406,2,-73.978683471679688,1,0,1,1,40.744865417480469,2016-01-01T01:14:13.000,0.3,0
N,0.5,18.5,0.5,1,13.5,1.85,2016-01-01T01:37:16.000,-73.890769958496094,40.747032165527344,2,-73.916099548339844,1,0,1,1,40.742103576660156,2016-01-01T01:16:24.000,0.3,3.7
N,0.5,12,0.5,1,8,1.57,2016-01-01T01:37:44.000,-73.929428100585937,40.756858825683594,2,-73.923110961914063,1,0,1,1,40.744659423828125,2016-01-01T01:28:15.000,0.3,2.7
N,0.5,35.76,0.5,1,28.5,9.25,2016-01-01T01:37:59.000,-73.973831176757813,40.679656982421875,2,-73.962005615234375,1,0,1,1,40.767971038818359,2016-01-01T01:13:11.000,0.3,5.96
N,0.5,14.69,0.5,1,10,2.23,2016-01-01T01:37:50.000,-73.961708068847656,40.678077697753906,2,-73.996833801269531,1,0,1,1,40.691020965576172,2016-01-01T01:26:39.000,0.3,3.39
N,0.5,9.96,0.5,1,7,1.04,2016-01-01T01:37:47.000,-73.938865661621094,40.805030822753906,2,-73.953620910644531,1,0,1,1,40.803718566894531,2016-01-01T01:29:31.000,0.3,1.66
N,0.5,10.3,0.5,1,9,1.97,2016-01-01T01:37:46.000,-73.895530700683594,40.728805541992188,2,-73.904228210449219,1,0,1,2,40.707679748535156,2016-01-01T01:28:24.000,0.3,0
N,0.5,14.3,0.5,1,13,3.38,2016-01-01T01:37:42.000,-73.928443908691406,40.744068145751953,2,-73.876312255859375,1,0,1,2,40.757858276367188,2016-01-01T01:23:35.000,0.3,0
N,0.5,19.8,0.5,1,18.5,5.61,2016-01-01T01:37:32.000,-73.954154968261719,40.730201721191406,2,-73.882728576660156,2,0,1,2,40.755771636962891,2016-01-01T01:20:32.000,0.3,0
N,0.5,12.8,0.5,1,11.5,3.50,2016-01-01T01:37:32.000,-73.923049926757812,40.867103576660156,2,-73.942314147949219,1,0,1,2,40.83038330078125,2016-01-01T01:29:11.000,0.3,0
N,0.5,14.8,0.5,1,13.5,3.55,2016-01-01T01:37:43.000,-73.970748901367188,40.646469116210937,2,-74.003807067871094,2,0,1,2,40.651290893554687,2016-01-01T01:22:04.000,0.3,0
N,0.5,5.8,0.5,1,4.5,0.82,2016-01-01T01:37:48.000,-73.831657409667969,40.7059326171875,2,-73.836021423339844,5,0,1,2,40.716331481933594,2016-01-01T01:34:36.000,0.3,0
N,0.5,20.16,0.5,1,15.5,3.78,2016-01-01T01:38:06.000,-73.95550537109375,40.669368743896484,2,-73.955184936523438,1,0,1,1,40.720203399658203,2016-01-01T01:19:40.000,0.3,3.36
N,0.5,50.84,0.5,1,37,12.24,2016-01-01T01:37:15.000,-73.938018798828125,40.800865173339844,2,-73.917739868164063,5,5.54,1,1,40.685699462890625,2016-01-01T01:05:53.000,0.3,7
N,0.5,16.3,0.5,1,15,3.55,2016-01-01T01:37:47.000,-73.991302490234375,40.699348449707031,2,-73.9852294921875,2,0,1,2,40.663593292236328,2016-01-01T01:19:30.000,0.3,0
N,0.5,11.8,0.5,1,8.5,2.12,2016-01-01T01:38:13.000,-73.985382080078125,40.668659210205078,2,-73.956085205078125,1,0,1,1,40.668136596679688,2016-01-01T01:30:37.000,0.3,2
N,0.5,26.16,0.5,1,20.5,6.44,2016-01-01T01:37:52.000,-73.919235229492187,40.765937805175781,2,-73.937393188476563,1,0,1,1,40.713771820068359,2016-01-01T01:23:10.000,0.3,4.36
N,0.5,10.56,0.5,1,7.5,1.43,2016-01-01T01:24:43.000,-73.938766479492187,40.805015563964844,2,-73.935562133789063,1,0,1,1,40.821208953857422,2016-01-01T01:16:47.000,0.3,1.76
N,0.5,17.8,0.5,1,16.5,3.94,2016-01-01T01:37:32.000,-73.908973693847656,40.832939147949219,2,-73.95831298828125,1,0,1,2,40.815406799316406,2016-01-01T01:16:04.000,0.3,0
N,0.5,8.3,0.5,1,7,1.03,2016-01-01T01:38:00.000,-73.95263671875,40.810470581054688,2,-73.936111450195313,1,0,1,2,40.806209564208984,2016-01-01T01:29:16.000,0.3,0
N,0.5,8.3,0.5,1,7,1.53,2016-01-01T01:35:28.000,-73.842826843261719,40.680473327636719,2,-73.836814880371094,1,0,1,2,40.694194793701172,2016-01-01T01:29:32.000,0.3,0
N,0.5,12.3,0.5,1,11,2.11,2016-01-01T01:37:38.000,-73.925628662109375,40.695430755615234,2,-73.953559875488281,1,0,1,1,40.710838317871094,2016-01-01T01:22:50.000,0.3,0
N,0.5,17.76,0.5,1,13.5,2.82,2016-01-01T01:38:10.000,-73.980560302734375,40.668060302734375,2,-73.944038391113281,1,0,1,1,40.682487487792969,2016-01-01T01:22:10.000,0.3,2.96
N,0.5,9.96,0.5,1,7,1.43,2016-01-01T01:38:12.000,-73.948783874511719,40.678524017333984,2,-73.962860107421875,1,0,1,1,40.672969818115234,2016-01-01T01:31:43.000,0.3,1.66
N,0.5,16.8,0.5,1,15.5,3.25,2016-01-01T01:37:40.000,-73.962242126464844,40.709995269775391,2,-73.916488647460938,1,0,1,2,40.702617645263672,2016-01-01T01:17:22.000,0.3,0
N,0.5,27.3,0.5,1,23,6.40,2016-01-01T01:37:57.000,-73.869041442871094,40.724372863769531,2,-73.967613220214844,1,0,1,1,40.756206512451172,2016-01-01T01:14:46.000,0.3,3
N,0.5,16.8,0.5,1,13.5,3.05,2016-01-01T01:38:08.000,-73.95587158203125,40.719440460205078,2,-73.994102478027344,1,0,1,1,40.717166900634766,2016-01-01T01:22:08.000,0.3,2
N,0.5,5.8,0.5,1,4.5,0.69,2016-01-01T01:37:01.000,-73.954727172851563,40.720645904541016,2,-73.9539794921875,1,0,1,2,40.729381561279297,2016-01-01T01:33:36.000,0.3,0
N,0.5,10.3,0.5,1,9,1.74,2016-01-01T01:37:02.000,-73.899734497070313,40.840278625488281,2,-73.914192199707031,1,0,1,2,40.849746704101563,2016-01-01T01:26:24.000,0.3,0
N,0.5,10.56,0.5,1,7.5,1.82,2016-01-01T01:37:17.000,-73.947830200195312,40.784763336181641,2,-73.968032836914062,1,0,1,1,40.786720275878906,2016-01-01T01:30:16.000,0.3,1.76
N,0.5,9.3,0.5,1,8,1.22,2016-01-01T01:38:11.000,-73.925308227539062,40.762001037597656,2,-73.910316467285156,1,0,1,2,40.776432037353516,2016-01-01T01:28:35.000,0.3,0
N,0.5,16.56,0.5,1,12.5,2.84,2016-01-01T01:37:49.000,-73.900306701660156,40.700473785400391,2,-73.945938110351563,1,0,1,1,40.693241119384766,2016-01-01T01:22:36.000,0.3,2.76
